"","game_dates","white_player","white_elo","black_player","black_elo","time_control","opening_code","opening","notations","final_position","match_result","game_link"
"910","2021.06.03","BrownInTown94"," 1033","henryfaulkner"," 1017","180+2","ECO A20","English-Opening-Kings-English-Variation","1. c4  e5 2. d4  Nf6 3. dxe5  Bb4+ 4. Nc3  Ne4 5. Qd3  Qh4 6. g3  Qg4 7. Bh3  Bxc3+ 8. bxc3  Qg6 9. Be3  Nc6 10. f3  Nxe5 11. Qxe4  Qxe4 12. fxe4  Nxc4 13. Bd4  O-O 14. Nf3  b6 15. O-O  Bb7 16. e5 1-0","r4rk1/pbpp1ppp/1p6/4P3/2nB4/2P2NPB/P3P2P/R4RK1 b - -","Termination BrownInTown94 won - game abandoned","https://www.chess.com/game/live/16500392573"
"911","2021.06.05","BrownInTown94"," 978","kiragiova"," 800","120+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System","1. d4  d5 2. Bf4  Nc6 3. e3  f6 4. c4  dxc4 5. Bxc4  Bf5 6. Nc3  e6 7. Nb5  Bd6 8. Bxd6  cxd6 9. Nf3  a6 10. Nc3  e5 11. O-O  Nge7 12. dxe5  dxe5 13. Qb3  b5 14. Bf7+  Kf8 15. Rad1  Qc7 16. Bd5  Rd8 17. Nh4  Nxd5 18. Nxd5  Be6 19. Nxc7  Bxb3 20. axb3  Rxd1 21. Rxd1  Kf7 22. Nxa6  b4 23. Rd6  Nd8 24. h3  Re8 25. Nf5  g6 26. Ng3  Re6 27. Rxe6  Kxe6 28. Nxb4  Nc6 29. Kf1  Nxb4 30. Ne4  f5 31. Nc5+  Kd5 32. Nd3  Nxd3 33. Ke2  Nxb2 34. Kd2  Kc5 35. Kc3 1-0","8/7p/6p1/2k1pp2/8/1PK1P2P/1n3PP1/8 b - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/16597513567"
"912","2021.06.05","BrownInTown94"," 961","Baisrksingh"," 917","120+1","ECO A41","Queens-Pawn-Opening-1...d6-2.Bf4","1. d4  d6 2. Bf4  c6 3. e4  g6 4. Nc3  Bg7 5. Nf3  Qb6 6. Rb1  Bg4 7. Be2  Bxf3 8. Bxf3  Bxd4 9. O-O  Bxc3 10. bxc3  Qa5 11. e5  dxe5 12. Bh6  Nxh6 13. Qd3  O-O 14. Rbd1  Na6 15. Qd7  Nc5 16. Qxe7  Qxa2 17. Rd6  Qxc2 18. Rfd1  Qxc3 19. Rd8  Raxd8 20. Rxd8  Rxd8 21. Qxd8+  Kg7 22. Qg5 0-1","8/pp3pkp/2p3pn/2n1p1Q1/8/2q2B2/5PPP/6K1 b - -","Termination Baisrksingh won by resignation","https://www.chess.com/game/live/16598109493"
"913","2021.06.05","BrownInTown94"," 970","TREVOR1003"," 984","120+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System-2...e6","1. d4  d5 2. Bf4  e6 3. Nf3  Bd6 4. Bg3  Bxg3 5. hxg3  Nf6 6. e3  b6 7. Bd3  Bb7 8. c3  Nc6 9. Nbd2  Qd6 10. Qc2  g6 11. Ng5  Qe7 12. Ndf3  e5 13. dxe5  Nxe5 14. Nxe5  Qxe5 15. Nf3  Qd6 16. O-O-O  O-O-O 17. Ng5  Qe7 18. f3  h6 19. Nh3  Nh5 20. Bb5  Qxe3+ 21. Kb1  Nxg3 22. Rhe1  Qc5 23. Qb3  Rhf8 24. Nf4  d4 25. Nd3  Qf5 26. Ka1  a6 27. Bc4  b5 28. Re5  Qf6 29. Rde1  bxc4 30. Qxc4  dxc3 31. Qxc3  Rfe8 32. Rxe8  Qxc3 33. bxc3  Kd7 34. Rxd8+  Kxd8 35. Nf4  Nf5 36. c4  g5 37. Nd5  Kd7 38. Kb2  Bxd5 39. cxd5  Kd6 40. Rd1  h5 41. Kc3  Nh4 42. g3  Nxf3 43. Rf1  Ne5 44. Rf6+  Kxd5 45. Rxf7  h4 46. Rf5  Ke4 47. Rxg5  hxg3 48. Rxg3  Kf4 49. Rg7  c6 50. Rc7  Kf5 51. Kd4  Ke6 52. Kc5  Nd7+ 53. Kxc6  Ne5+ 54. Kc5  Nd7+ 55. Kc4  Ne5+ 56. Kd4  Kd6 57. Ra7 1-0","8/R7/p2k4/4n3/3K4/8/P7/8 b - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/16598729879"
"914","2021.06.05","BrownInTown94"," 960","GustavAdolphus1632"," 907","120+1","ECO D08","Queens-Gambit-Declined-Albin-Countergambit","1. d4  d5 2. c4  e5 3. cxd5  Qxd5 4. Nc3  Qxd4 5. Qxd4  exd4 6. Ne4  Bb4+ 7. Bd2  Bxd2+ 8. Nxd2  c5 9. e3  Nc6 10. Bc4  Nb4 11. exd4  Nc2+ 12. Ke2  Nxa1 13. Nh3  Nc2 14. Rc1  Nb4 15. dxc5  Nf6 16. a3  Nc6 17. Ne4  O-O 18. Nf4  Nxe4 19. Kf3 0-1","r1b2rk1/pp3ppp/2n5/2P5/2B1nN2/P4K2/1P3PPP/2R5 b - -","Termination GustavAdolphus1632 won by resignation","https://www.chess.com/game/live/16599297063"
"915","2021.06.05","BrownInTown94"," 963","kunhambu121"," 960","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System","1. d4  d5 2. Bf4  Nc6 3. e3  Bf5 4. Nf3  e6 5. Nbd2  Nf6 6. c3  Be7 7. Be2  O-O 8. O-O  h6 9. Ne5  Nxe5 10. Bxe5  Nd7 11. Nf3  c5 12. b3  cxd4 13. exd4  Bf6 14. Bd6  Re8 15. c4  dxc4 16. Bxc4  Nb6 17. Rc1  Qxd6 18. Re1  Nxc4 19. Rxc4  Rac8 20. Nh4  Rxc4 21. bxc4  Bxh4 22. g3  Bf6 23. h4  Bxd4 24. Re2  Bg4 0-1","4r1k1/pp3pp1/3qp2p/8/2Pb2bP/6P1/P3RP2/3Q2K1 w - -","Termination kunhambu121 won by resignation","https://www.chess.com/game/live/16611287349"
"916","2021.06.05","BrownInTown94"," 951","f-olsom"," 996","60+1","ECO A00","Mieses-Opening-1...d5","1. d3  d5 2. e4  Nf6 3. e5  Nfd7 4. d4  c6 5. Bd3  g6 6. Bg5  Bg7 7. Nf3  O-O 8. O-O  Qe8 9. Nc3  e6 10. Na4  Nb6 11. Nc5  N8d7 12. b4  Nxc5 13. bxc5  Nc4 14. Bxc4  dxc4 15. Qe2  b6 16. Qxc4  Bb7 17. Rad1  h6 18. Bh4  Rc8 19. c3  b5 20. Qd3  Ba6 21. Rb1  Qd7 22. Rfd1  Qb7 23. a4  b4 24. Rxb4  Bxd3 25. Rxb7  g5 26. Bxg5  hxg5 27. Rd2  g4 28. Ng5  Bf5 29. Rxa7  Rb8 30. Rc7  Rb1+ 0-1","5rk1/2R2pb1/2p1p3/2P1PbN1/P2P2p1/2P5/3R1PPP/1r4K1 w - -","Termination f-olsom won by resignation","https://www.chess.com/game/live/16611331097"
"917","2021.06.05","BrownInTown94"," 936","gerardopicallo"," 977","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System-2...c6-3.e3-Bf5","1. d4  d5 2. Bf4  c6 3. e3  Bf5 4. Nf3  Nf6 5. h3  e6 6. g4  Bg6 7. h4  Nxg4 8. Rg1  Nf6 9. Be2  Be7 10. Ne5  Nbd7 11. h5  Bf5 12. Nc3  Nxe5 13. Bxe5  Nd7 14. Bxg7  Rg8 15. Qd2  Bf6 16. Kd1  Rxg7 17. Rxg7  Bxg7 18. Bd3  Bxd3 19. Qxd3  f5 20. Kd2  Bh6 21. Rg1  Qf6 22. Rg8+  Nf8 23. Qf1  O-O-O 24. Qg2  Nd7 25. Rg3  f4 26. exf4  Qxf4+ 27. Kd1  Qd2# 0-1","2kr4/pp1n3p/2p1p2b/3p3P/3P4/2N3R1/PPPq1PQ1/3K4 w - -","Termination gerardopicallo won by checkmate","https://www.chess.com/game/live/16611892827"
"918","2021.06.05","BrownInTown94"," 939","Ceskov"," 1007","60+1","ECO C00","French-Defense-Normal-Variation","1. d4  e6 2. e4  d5 3. e5  c5 4. Nf3  Nc6 5. Be3  Bd7 6. c3  Qb6 7. Bd3  Nge7 8. O-O  Nf5 9. Bxf5  exf5 10. dxc5  Bxc5 11. Bxc5  Qxc5 12. b4  Qe7 13. Qxd5  Be6 14. Qd2  O-O 15. Na3  Rad8 16. Qc2  a6 17. Rae1  f6 18. exf6  Rxf6 19. Nd4  Nxd4 20. cxd4  Rxd4 21. Rxe6  Qxe6 22. h3  Rd8 23. Qc3  Rdf8 24. Re1  Qb6 25. Nc4  Qa7 26. Ne5  f4 27. Nd7  R8f7 28. Nxf6+  Rxf6 29. Re8+  Rf8 30. Rxf8+  Kxf8 31. Qc8+  Kf7 32. Qc7+  Kg8 33. Qxf4  b5 34. a3  Qe7 35. Qb8+  Qf8 36. Qxf8+  Kxf8 37. f4  Ke7 38. g4  Ke6 39. Kf2  Kd5 40. Ke3  h6 41. Kd3  g6 42. h4  Ke6 43. Ke4  Kf6 44. Kd4  Ke6 45. Kc5  a5 46. Kxb5  axb4 47. axb4  Kd5 48. Ka6  Ke4 49. b5  Kxf4 50. b6  Kxg4 51. b7  Kxh4 52. b8=Q  Kg4 53. Qb4+  Kf5 54. Qc5+  Kf6 55. Kb6  h5 56. Qc6+  Kg7 57. Qc7+  Kh6 58. Qf4+  g5 59. Qf6+  Kh7 60. Qxg5 1-0","8/7k/1K6/6Qp/8/8/8/8 b - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/16611933219"
"919","2021.06.05","BrownInTown94"," 933","kmurtaza"," 978","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System-2...c6-3.e3","1. d4  d5 2. Bf4  c6 3. e3  f6 4. Nf3  Nd7 5. c4  e5 6. dxe5  fxe5 7. Nxe5  Nxe5 8. Bxe5  Bf5 9. cxd5  cxd5 10. Bd3  Be4 11. O-O  Qg5 12. f3  Bxd3 13. Qxd3  Qxe5 14. Qb5+  Kf7 15. Qd7+  Qe7 16. Qxd5+  Kg6 17. Nc3  Rd8 18. Qe4+  Qxe4 19. Nxe4  Nf6 20. g3  Nxe4 21. fxe4  Bc5 22. Rfe1  Rd2 23. b3  Rhd8 24. Rac1  Bb6 25. Rc4  Rxa2 26. h4  Rdd2 27. h5+  Kxh5 28. Rf1  Kg4 29. Rf4+  Kxg3 30. Rc7  Rg2+ 31. Kf1  Rgf2+ 32. Rxf2  Ra1+ 33. Ke2  Ra2+ 34. Kd3  Rxf2 35. Rxg7+  Kh2 36. Rxh7+  Kg1 37. Rxb7  Kf1 38. e5  Rf3 39. e6  Rxe3+ 40. Kc4  Rxe6 41. Rxa7  Re2 42. Ra6  Bf2 43. Rf6  Rc2+ 44. Kb4  Rb2 45. Ka3  Rd2 46. b4  Rd3+ 47. Ka4  Rd4 48. Ka5  Rd5+ 49. b5  Rd2 50. b6  Ra2+ 51. Kb5  Rb2+ 52. Ka6  Rxb6+ 53. Ka7  Rxf6+ 54. Kb7  Be3 55. Kc8  Bd2 56. Kd7  Bc1 57. Ke7  Rf4 58. Ke6  Rf2 59. Kd5  Bb2 60. Ke4  Re2+ 61. Kd3  Rf2 62. Kc4  Rg2 63. Kb3  Rh2 64. Kc4  Rh1 65. Kd3  Rg1 66. Ke4  Rh1 67. Kd5  Rh2 68. Kc4  Rg2 69. Kb3  Rf2 70. Kc4  Re2 71. Kd3  Rd2+ 72. Kc4  Re2 73. Kb3  Rf2 74. Kc4 1/2-1/2","8/8/8/8/2K5/8/1b3r2/5k2 b - -","Termination Game drawn by repetition","https://www.chess.com/game/live/16612518927"
"920","2021.06.05","BrownInTown94"," 959","Marcopolo741"," 915","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System","1. d4  d5 2. Bf4  Nc6 3. e3  Nf6 4. Bb5  a6 5. Bxc6+  bxc6 6. Nf3  Bg4 7. c3  Ne4 8. Nbd2  Nxd2 9. Qxd2  Bxf3 10. gxf3  e6 11. Rg1  Qf6 12. O-O-O  Bd6 13. Bg3  Bxg3 14. fxg3  O-O 15. Rdf1  Rab8 16. h4  h5 17. g4  hxg4 18. fxg4  Qxh4 19. Rf4  Qg5 20. Qe1  f6 21. Rh1  e5 22. Rf5  Qxg4 23. Rfh5  Kf7 24. dxe5  fxe5 25. Qf1+  Kg6 26. Qe1  Rf5 27. Rg1  Qxg1 28. Qxg1+  Kf6 29. Rxf5+  Kxf5 30. Qf2+  Ke4 31. Kc2  Rh8 32. Kd2  g5 33. Qg3  Kf5 34. Kd3  Rh4 35. Qf3+  Kg6 36. Qf8  Kh5 37. Qf7+  Kg4 38. Qxc7  Rh2 39. Qxe5  Rxb2 40. Qe6+  Kf3 41. Qxc6  Rxa2 42. Qxd5+  Kg4 43. Qd7+  Kf3 44. Qd5+  Kg4 45. Qc6  Ra5 46. e4  Kf4 47. Qd6+  Kf3 48. Qf6+  Kg4 49. e5  Kh5 50. e6  g4 51. e7  g3 52. e8=Q+  Kg4 53. Qg8+  Kh3 54. Qh6+  Kg2 55. Qxg3+  Kxg3 56. Qg6+  Kf3 57. Qf6+  Kg2 58. Qg7+  Kf3 59. Qc7  Ra3 60. Qc5  Kf4 61. Qd6+  Kf5 62. Kd4  Kg5 63. c4  Ra2 64. Qc5+ 1-0","8/8/p7/2Q3k1/2PK4/8/r7/8 b - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/16613129849"
"921","2021.06.05","BrownInTown94"," 971","x-8765897284"," 964","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System","1. d4  d5 2. Bf4  Nc6 3. e3  Bf5 4. Nf3  e6 5. Bd3  Bg6 6. Bxg6  hxg6 7. c3  Nf6 8. Nbd2  Ne4 9. Nxe4  dxe4 10. Ne5  Nxe5 11. Bxe5  f6 12. Bg3  Bd6 13. Qg4  Kf7 14. O-O-O  Bxg3 15. hxg3  Rxh1 16. Rxh1  f5 17. Qe2  Qg5 18. Rh3  Rh8 19. Rxh8 1-0","7R/ppp2kp1/4p1p1/5pq1/3Pp3/2P1P1P1/PP2QPP1/2K5 b - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/16613725555"
"922","2021.06.05","BrownInTown94"," 977","santigame"," 853","60+1","ECO A00","Mieses-Opening-1...d5","1. d3  d5 2. Bf4  e5 3. Bg3  d4 4. e3  Qg5 5. Nf3  Qh5 6. Be2  Qg6 7. Nxe5  Qe6 8. Bg4  f5 9. Bh3  Nf6 10. Nd2  Bd6 11. Ndf3  Bd7 12. O-O  Bb5 13. exd4  Bxe5 14. dxe5  Nd5 15. c4  Nf4 16. Bxf4  Bd7 17. d4  O-O 18. d5  Qe8 19. e6  Bc8 20. Nh4  Qe7 21. Bxf5  g5 22. Bxh7+  Kxh7 23. Bxg5  Qxg5 24. Qd3+  Kh8 25. Ng6+  Kg7 26. Nxf8  Kxf8 27. Rfe1  Qe7 28. Qg6  Qg7 29. Qxg7+  Kxg7 30. e7  Bd7 31. c5  c6 32. d6  Na6 33. f4  Nxc5 34. Rad1  Ne6 35. f5  Ng5 36. Rf1  Re8 37. f6+  Kf7 38. Rd3  b5 39. Rg3  Ne6 40. b4 1-0","4r3/p2bPk2/2pPnP2/1p6/1P6/6R1/P5PP/5RK1 b - b3","Termination BrownInTown94 won on time","https://www.chess.com/game/live/16613742709"
"923","2021.06.05","BrownInTown94"," 996","bkolosi"," 997","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System-2...Nf6","1. d4  d5 2. Bf4  Nf6 3. e4  dxe4 4. f3  exf3 5. Qxf3  e6 6. Bd3  Bd6 7. Bg5  Be7 8. c4  Qxd4 9. Nc3  h6 10. O-O-O  O-O 11. Be3  Qg4 12. Qf2  Nc6 13. Be2  Qg6 14. h4  b6 15. h5  Qh7 16. g4  Bb7 17. g5  Nd7 18. g6  fxg6 19. Qe1  gxh5 20. Rxh5  Bf6 21. Nh3  Bxc3 22. Qxc3  b5 23. Ng5 1-0","r4rk1/pbpn2pq/2n1p2p/1p4NR/2P5/2Q1B3/PP2B3/2KR4 b - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/16614301687"
"924","2021.06.05","BrownInTown94"," 997","Kalpa70"," 958","60+1","ECO A45","Indian-Game...3.Nc3-Bg7-4.e4-d6","1. d4  Nf6 2. Bf4  g6 3. Nc3  Bg7 4. e4  d6 5. Nf3  O-O 6. Bd3  Nbd7 7. Qd2  e5 8. d5  Qe7 9. Bh6  Ng4 10. Bxg7  Kxg7 11. h3  Ngf6 12. O-O-O  h6 13. h4  Nc5 14. g4  Nxd3+ 15. Qxd3  Bxg4 16. Rhg1  h5 17. Ng5  Nh7 18. Rdf1  Nxg5 19. hxg5  Qxg5+ 20. Kb1  a5 21. f3  f5 22. fxg4  fxe4 23. Qxe4  Rxf1+ 24. Rxf1  Qxg4 25. Qxg4  hxg4 26. Rg1  Rh8 27. Rxg4  Rh1+ 28. Nd1  Rxd1# 0-1","8/1pp3k1/3p2p1/p2Pp3/6R1/8/PPP5/1K1r4 w - -","Termination Kalpa70 won by checkmate","https://www.chess.com/game/live/16614352545"
"925","2021.06.05","BrownInTown94"," 993","pawanigumphekar27"," 840","60+1","ECO A40","Englund-Gambit-2.dxe5","1. d4  e5 2. dxe5  Bc5 3. Nf3  d6 4. c3  Ne7 5. b4  Bb6 6. Qd3  dxe5 7. Nxe5  Qxd3 8. exd3  O-O 9. d4  Rd8 10. Bd3  Nd5 11. O-O  f6 12. Nf3  Bg4 13. Be4  Bxf3 14. Bxf3  a5 15. Bxd5+  Rxd5 16. Nd2  axb4 17. cxb4  Rxd4 18. Nf3  Rxb4 19. Ba3  Rxa3 20. Rad1  Rxa2 21. Rd8+  Kf7 22. Rxb8  Bxf2+ 23. Rxf2  Rxf2 24. Kxf2  Rb1 25. Rc8  c6 26. Rc7+  Kg6 27. Nd4  b5 28. Rxc6  b4 29. Rb6  b3 30. Rxb3  Rxb3 31. Nxb3  h5 32. Nd4  Kh6 33. Ne6  g5 34. h3  Kg6 35. Ke3  h4 36. Nd4  f5 37. Kf3  g4+ 38. Kf4  gxh3 39. gxh3  Kh5 40. Nxf5  Kg6 41. Kg4  Kf6 42. Nxh4  Kg7 43. Nf5+  Kf6 44. h4 1-0","8/8/5k2/5N2/6KP/8/8/8 b - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/16614884085"
"926","2021.06.05","BrownInTown94"," 982","Centagis"," 971","60+1","ECO A45","Indian-Game...3.e3-d5-4.Nf3-Bd6-5.Bd3","1. d4  Nf6 2. Bf4  e6 3. e3  d5 4. Nf3  Bd6 5. Bd3  Bxf4 6. exf4  O-O 7. O-O  Nc6 8. Qd2  b6 9. Nc3  Bb7 10. Nb5  a6 11. Nc3  b5 12. Ne2  Na7 13. c3  c6 14. Rac1  Nc8 15. b3  Nb6 16. Ne5  Nfd7 17. Ng4  f5 18. Ne5  Nxe5 19. fxe5  Nd7 20. f4  Qa5 21. Ng3  g6 22. Ne2  h6 23. Rf3  Rf7 24. h4  Rg7 25. Rg3  Nb6 26. Qb2  Nd7 27. Bc2  c5 28. b4  cxb4 29. cxb4  Qb6 30. a3  Bc8 31. Bb3  Bb7 32. Rgc3  Kh7 33. Rc7  Bc8 34. Rxd7  Bxd7 35. Nc3  Rc8 36. Ne2  Rxc1+ 37. Qxc1  Bc6 38. Nc3  Bb7 39. a4  Rc7 40. axb5  Qxd4+ 41. Kh2  Rxc3 42. Qe1  Rxb3 43. Qf1  axb5 44. Qxb5  Bc8 45. Qb6  Rxb4 46. Qc7+  Bd7 47. Qxd7+  Kh8 48. Qe8+  Kg7 49. Qe7+  Kg8 50. Qe8+  Kg7 51. Qe7+  Kg8 52. Qe8+  Kg7 1/2-1/2","4Q3/6k1/4p1pp/3pPp2/1r1q1P1P/8/6PK/8 w - -","Termination Game drawn by repetition","https://www.chess.com/game/live/16614954379"
"927","2021.06.05","BrownInTown94"," 966","aegerison"," 972","60+1","ECO D00","Queens-Pawn-Opening-Chigorin-Variation-2...Nf6","1. d4  Nf6 2. Nc3  d5 3. g3  g6 4. Bg2  Bg7 5. e4  dxe4 6. Nxe4  O-O 7. Nf3  Nxe4 8. Nh4  Nf6 9. Bg5  h6 10. Be3  Ng4 11. Bf4  Bxd4 12. Qxg4  Bxb2 13. Nxg6  Bxg4 14. Nxf8  Bxa1 15. O-O  Kxf8 16. Bxh6+  Kg8 17. Rxa1  Qd2 18. Rb1  Qxc2 19. Rb4  Nd7 20. Rxg4+  Kh7 21. Rh4  Kg6 22. Be4+  Qxe4 23. Rxe4  Kxh6 24. Rxe7  Nf6 25. Rxf7  Rd8 26. Rxc7  Rd1+ 27. Kg2  Kg6 28. Rxb7  Ra1 29. Rxa7  Kf5 30. Ra5+  Kg6 31. Kf3  Rb1 32. a4  Rb3+ 33. Kg2  Rb2 34. h4  Ne4 35. Ra6+  Kf5 36. Ra5+  Kg4 37. Kg1  Rxf2 38. Kh1  Nxg3+ 39. Kg1  Rf1+ 0-1","8/8/8/R7/P5kP/6n1/8/5rK1 w - -","Termination aegerison won on time","https://www.chess.com/game/live/16615513651"
"928","2021.06.05","BrownInTown94"," 1041","ouwedraak"," 994","180+2","ECO A45","Indian-Game-2.Nc3-g6-3.e4-d6","1. d4  Nf6 2. Nc3  g6 3. e4  d6 4. Nf3  Nbd7 5. Bg5  Bg7 6. Qd2  O-O 7. Bh6  c5 8. Bxg7  Kxg7 9. O-O-O  cxd4 10. Nxd4  Qb6 11. h4  e5 12. Nde2  Qxf2 13. g3  b6 14. Bh3  Bb7 15. Rhf1  Qc5 16. Bg2  Rac8 17. Qxd6  Rfd8 18. Qxc5  Nxc5 19. Nd5  Nfxe4 20. Bxe4  Nxe4 21. Ne7  Rxd1+ 22. Rxd1  Rc7 23. Nd5  Bxd5 24. Rxd5  Re7 25. c4  Nc5 26. Kd2  f5 27. b4  Ne4+ 28. Kd3  Nf2+ 29. Ke3  Ne4 30. g4  a6 31. c5  bxc5 32. bxc5  Kf6 33. c6  Rc7 0-1","8/2r4p/p1P2kp1/3Rpp2/4n1PP/4K3/P3N3/8 w - -","Termination ouwedraak won on time","https://www.chess.com/game/live/16645635499"
"929","2021.06.05","BrownInTown94"," 1049","mdc32"," 1031","180+2","ECO A43","Old-Benoni-Defense-2.d5-d6-3.e4-Nf6-4.Nc3","1. d4  c5 2. d5  d6 3. e4  Nf6 4. Nc3  Qa5 5. Nf3  Nxe4 6. Bd2  Nxd2 7. Qxd2  e6 8. Bd3  g6 9. O-O  Nd7 10. dxe6  fxe6 11. Ng5  Ne5 12. Rfe1  Bd7 13. f4  Nxd3 14. Qxd3  O-O-O 15. Nxe6  Bxe6 16. Rxe6  Bh6 17. Qf3  Qb6 18. Rae1  Bg7 19. Re7  Rhg8 20. Rxb7  Qxb7 21. Nd5  Rgf8 22. Ne7+  Qxe7 23. Qa8+  Kd7 24. Qxa7+  Kc8 25. Rxe7 1-0","2kr1r2/Q3R1bp/3p2p1/2p5/5P2/8/PPP3PP/6K1 b - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/16646795467"
"930","2021.06.05","BrownInTown94"," 1040","Baaasile"," 1033","180+2","ECO A45","Trompowsky-Attack-Classical-Big-Center-Variation-3...h6-4.Bxf6-Qxf6","1. d4  Nf6 2. Bg5  e6 3. e4  h6 4. Bxf6  Qxf6 5. e5  Qg6 6. Nf3  d6 7. Nh4  Qh7 8. Bd3  g6 9. O-O  Be7 10. Qg4  Bxh4 11. Qxh4  dxe5 12. dxe5  Nd7 13. Bb5  a6 14. Ba4  b5 15. Bb3  Nxe5 16. Rd1  Bb7 17. a4  O-O 18. Nc3  Bf3 19. Rd2  Bb7 20. axb5  axb5 21. Rxa8  Rxa8 22. Rd1  Bf3 23. Re1  Bb7 24. h3  Nc6 25. Nxb5  g5 26. Qc4  Na5 27. Qxc7  Bxg2 28. Ra1  Nxb3 29. Rxa8+  Bxa8 30. Qc3  Na5 31. Qxa5  Bc6 32. Qb6  Bxb5 33. Qxb5  Qxc2 34. Kg2  Kh7 35. Kg3  Qc7+ 36. Kg2  f5 37. Qe2  Qb7+ 38. Kg1  Qb6 0-1","8/7k/1q2p2p/5pp1/8/7P/1P2QP2/6K1 w - -","Termination Baaasile won on time","https://www.chess.com/game/live/16649779347"
"931","2021.06.05","BrownInTown94"," 1054","BASYBOY"," 933","180+2","ECO A45","Indian-Game-2.Nc3-g6-3.e4","1. d4  Nf6 2. Nc3  g6 3. e4  Bg7 4. e5  Ng8 5. Bg5  d6 6. Nf3  dxe5 7. dxe5  h6 8. Qxd8+  Kxd8 9. Bf4  g5 10. Rd1+  Bd7 11. Be3  Nc6 12. Bb5  Kc8 13. a3  a6 14. Ba4  b5 15. Bb3  e6 16. O-O  Nxe5 17. Nxe5  Bxe5 18. f4  Bg7 19. fxg5  hxg5 20. Rxf7 1-0","r1k3nr/2pb1Rb1/p3p3/1p4p1/8/PBN1B3/1PP3PP/3R2K1 b - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/16656424153"
"932","2021.06.06","BrownInTown94"," 1062","mihirshinde"," 1069","180+2","ECO B22","Alapin-Sicilian-Defense-2...Nc6-3.Nf3","1. e4  c5 2. Nf3  Nc6 3. c3  a6 4. d4  cxd4 5. cxd4  e6 6. Bc4  d5 7. exd5  exd5 8. Qe2+  Qe7 9. Qxe7+  Bxe7 10. Bb3  Nf6 11. O-O  O-O 12. Re1  Re8 13. Bg5  Bd7 14. Bxf6  Bxf6 15. Nc3  Nxd4 16. Nxd4  Bxd4 17. Bxd5  h6 18. Rad1  Bxc3 19. bxc3  Bc6 20. Bxc6  bxc6 21. h3  Rab8 22. Rxe8+  Rxe8 23. Rd6  Re6 24. Rxe6  fxe6 25. Kf1  Kf7 26. Ke2  Kf6 27. Kd3  Ke5 28. Kc4  Kd6 29. f4  c5 30. g4  g6 31. a4  Kc6 32. h4  a5 33. g5  h5 34. Kd3  Kd5 35. c4+  Kd6 36. Ke4  Ke7 37. Ke5  Kd7 38. Kf6  Kd6 39. Kxg6  e5 40. fxe5+  Kxe5 41. Kxh5  Kd4 42. g6  Kxc4 43. g7  Kb4 44. g8=Q  c4 45. Qf8+  Kb3 46. Qf3+  c3 47. Qxc3+  Kxc3 48. Kg5  Kb4 49. h5  Kxa4 50. h6  Kb3 51. h7  a4 52. h8=Q  a3 53. Qb8+  Ka2 54. Kf4  Ka1 55. Ke3  a2 56. Kd2 1/2-1/2","1Q6/8/8/8/8/8/p2K4/k7 b - -","Termination Game drawn by stalemate","https://www.chess.com/game/live/16702526861"
"933","2021.06.06","BrownInTown94"," 1080","egorkka228"," 1086","180+2","ECO D00","Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3","1. d4  d5 2. Bf4  Nf6 3. e3  Nc6 4. Nf3  Bg4 5. c4  e6 6. h3  Bxf3 7. Qxf3  Bb4+ 8. Nc3  dxc4 9. Bxc4  O-O 10. a3  Bd6 11. O-O  Bxf4 12. Qxf4  Na5 13. Ba2  b6 14. Nb5  c6 15. Nd6  Nd5 16. Qg3  e5 17. dxe5  b5 18. b4  Nc4 19. Bxc4  bxc4 20. Nxc4  Nb6 21. Nd6  Qd7 22. Rad1  Nd5 23. e4  Nc3 24. Nf5  Qb7 25. Qxg7# 1-0","r4rk1/pq3pQp/2p5/4PN2/1P2P3/P1n4P/5PP1/3R1RK1 b - -","Termination BrownInTown94 won by checkmate","https://www.chess.com/game/live/16703164863"
